BusinessEntityID,Title,FirstName,MiddleName,LastName,PhoneNumber,PhoneNumberType,EmailAddress,AddressType,Address,City,StateProvinceName,PostalCode,CountryRegionName
28002,,Alisha,A,Tang,1 (11) 500 555-0137,Cell,alisha28@adventure-works.com,Home,55  rue de la Cavalerie,Boulogne-sur-Mer,Pas de Calais,62200,France
19512,,Alisha,,Xu,1 (11) 500 555-0178,Home,alisha29@adventure-works.com,Home,551 Almond Ave,Sunbury,Victoria,3429,Australia
17935,,Alisha,,Luo,1 (11) 500 555-0150,Cell,alisha30@adventure-works.com,Home,3208 Thors Bay Road,Maidenhead,England,SL67RJ,United Kingdom
16014,,Alisha,M,Yuan,821-555-0195,Home,alisha31@adventure-works.com,Home,7468 Lindley Ct.,Burbank,California,91502,United States
23840,,Alexis,A,Miller,615-555-0111,Cell,alexis5@adventure-works.com,Home,6600 Court Street,Vancouver,British Columbia,V7L 4J4,Canada
18516,,Alisha,I,Kumar,1 (11) 500 555-0112,Home,alisha32@adventure-works.com,Home,Heiderweg 4983,Darmstadt,Hessen,64283,Germany
11082,,Alisha,C,Lal,1 (11) 500 555-0119,Home,alisha33@adventure-works.com,Home,9039 North Spoonwood Court,Silverwater,New South Wales,2264,Australia
24859,,Alexis,D,Wilson,645-555-0187,Cell,alexis6@adventure-works.com,Home,8096 Mt. Washington Way,Tacoma,Washington,98403,United States
19558,,Alexis,,Moore,809-555-0120,Cell,alexis7@adventure-works.com,Home,4210 Bundros Court,Oak Bay,British Columbia,V8P,Canada
17637,,Alexis,,Taylor,511-555-0186,Cell,alexis8@adventure-works.com,Home,5960 Springfield Drive,La Jolla,California,92806,United States
20969,,Alexis,S,Ashe,535-555-0197,Home,alexis9@adventure-works.com,Home,2328 Sand View Way,Westminster,British Columbia,V3L 1H4,Canada
26379,,Alexis,,Thomas,150-555-0131,Home,alexis10@adventure-works.com,Home,6987 Buchanan Ct.,Newport Beach,California,92625,United States
16641,,Alexis,C,White,451-555-0113,Home,alexis11@adventure-works.com,Home,8523 Rose Drive,Long Beach,California,90802,United States
29296,,Alisha,,Shan,1 (11) 500 555-0190,Home,alisha34@adventure-works.com,Home,Buergermeister-ulrich-str 100,Berlin,Hessen,12171,Germany
23886,,Alexis,,Harris,192-555-0138,Cell,alexis12@adventure-works.com,Home,8055 Kiska Court,Daly City,California,94015,United States
25901,,Warren,H,Lu,1 (11) 500 555-0135,Cell,warren27@adventure-works.com,Home,8979 Adams Dr.,Lane Cove,New South Wales,1597,Australia
13999,,Alisha,,Holt,1 (11) 500 555-0187,Cell,alisha35@adventure-works.com,Home,3769 Marti Marie Drive,Warrnambool,Victoria,3280,Australia
24905,,Alexis,R,Thompson,194-555-0153,Cell,alexis13@adventure-works.com,Home,5665 Myrtle Drive,Seattle,Washington,98104,United States
24364,,Alisha,N,Oliver,325-555-0186,Cell,alisha36@adventure-works.com,Home,9609 W 74th St.,Concord,California,94519,United States
20036,,Alexis,S,Martinez,837-555-0194,Cell,alexis14@adventure-works.com,Home,3783 Dartmouth Way,Mill Valley,California,94941,United States
13003,,Alisha,,Andersen,1 (11) 500 555-0132,Home,alisha37@adventure-works.com,Home,Königstr 381,Dresden,Hessen,1071,Germany
21573,,Alexis,,Robinson,497-555-0121,Cell,alexis15@adventure-works.com,Home,2115 Whitehaven Dr.,Los Angeles,California,90012,United States
25360,,Alexis,,Clark,607-555-0154,Home,alexis16@adventure-works.com,Home,5065 Cloverleaf Circle,Lake Oswego,Oregon,97034,United States
21032,,Alisha,J,Raje,1 (11) 500 555-0133,Home,alisha38@adventure-works.com,Home,99  rue Saint Denis,Paris,Seine (Paris),75019,France
26482,,Alexis,L,Rodriguez,306-555-0159,Cell,alexis17@adventure-works.com,Home,6306 Morning Way,Royal Oak,British Columbia,V8X,Canada
15121,,Alexis,G,Lewis,325-555-0196,Home,alexis18@adventure-works.com,Home,9510 Lakespring Place,El Cajon,California,92020,United States
24318,,Alexis,L,Lee,362-555-0194,Cell,alexis19@adventure-works.com,Home,1006 Deercreek Ln,Torrance,California,90505,United States
12957,,Alisha,M,Chande,276-555-0131,Home,alisha39@adventure-works.com,Home,4836 Stratton Circle,Colma,California,94014,United States
19449,,Alexis,,Walker,371-555-0170,Cell,alexis20@adventure-works.com,Home,4464 Seal Way,San Carlos,California,94070,United States
13498,,Alisha,,Chander,1 (11) 500 555-0176,Cell,alisha40@adventure-works.com,Home,422 Quartermaster,Findon,South Australia,5023,Australia
19990,,Alisha,D,Nara,1 (11) 500 555-0183,Cell,alisha41@adventure-works.com,Home,6021 Ellis St.,London,England,W1X3SE,United Kingdom
17975,,Alisha,,Rai,1 (11) 500 555-0140,Home,alisha42@adventure-works.com,Home,7628 Beech Ct,Kirkby,England,KB9,United Kingdom
23385,,Alexis,H,Hall,118-555-0144,Home,alexis21@adventure-works.com,Home,8869 Lightwood Drive,San Diego,California,92102,United States
11483,,Alisha,,Nath,1 (11) 500 555-0173,Cell,alisha43@adventure-works.com,Home,7837  boulevard Beau Marchais,Lieusaint,Seine et Marne,77127,France
28403,,Abigail,,Smith,692-555-0110,Home,abigail47@adventure-works.com,Home,5238 Jemco Court,Lake Oswego,Oregon,97034,United States
26239,,Alisha,C,Goel,1 (11) 500 555-0133,Cell,alisha44@adventure-works.com,Home,3002 Carmel Drive,Rhodes,New South Wales,2138,Australia
27862,,Abigail,,Johnson,779-555-0116,Cell,abigail48@adventure-works.com,Home,7241 Scenic Avenue,Woodburn,Oregon,97071,United States
16352,,Abigail,M,Williams,1 (11) 500 555-0175,Home,abigail49@adventure-works.com,Home,6520 Hazelnut Lane,Newcastle upon Tyne,England,NT20,United Kingdom
13435,,Warren,,Xu,500-555-0168,Cell,warren28@adventure-works.com,Home,9958 Ronda Ct.,Burien,Washington,98168,United States
12439,,Alisha,E,Beck,1 (11) 500 555-0169,Home,alisha45@adventure-works.com,Home,1328 Huntleigh Dr.,Cloverdale,South Australia,6105,Australia
22091,,Abigail,E,Jones,889-555-0151,Home,abigail50@adventure-works.com,Home,1433 C Mt. Hood Crest,Spokane,Washington,99202,United States
21095,,Alisha,,Raji,771-555-0191,Cell,alisha46@adventure-works.com,Home,912 Fremont St.,Cliffside,British Columbia,V8Y 1L1,Canada
28755,,Abigail,,Miller,698-555-0175,Cell,abigail51@adventure-works.com,Home,5919 Zartop Street,Torrance,California,90505,United States
20099,,Alisha,M,Alan,1 (11) 500 555-0161,Home,alisha47@adventure-works.com,Home,8128  rue Lamarck,Paris,Seine (Paris),75005,France
24012,,Kelli,W,Zhang,182-555-0118,Cell,kelli0@adventure-works.com,Home,200 Mitchelleanjen Ln.,Beverly Hills,California,90210,United States
25008,,Arthur,,Wilson,175-555-0196,Home,arthur44@adventure-works.com,Home,3997 Ash Lane,Newport Beach,California,92625,United States
11420,,Gail,,Moore,155-555-0169,Cell,gail3@adventure-works.com,Home,4037 Trasher Road,Santa Monica,California,90401,United States
19080,,Rakesh,J,Tangirala,702-555-0118,Home,rakesh0@adventure-works.com,Home,6270 North Star Dr.,Lakewood,California,90712,United States
27023,,Abigail,L,Anderson,142-555-0137,Home,abigail52@adventure-works.com,Home,6565 Woodcrest Dr.,Oakland,California,94611,United States
26050,,Abhijit,,Thakur,185-555-0194,Home,abhijit0@adventure-works.com,Home,7806 Bentley St.,Burien,Washington,98168,United States
15473,,Kelli,,Wang,1 (11) 500 555-0167,Cell,kelli1@adventure-works.com,Home,84  avenue des Ternes,Suresnes,Hauts de Seine,92150,France
18390,,Kelli,,Chen,1 (11) 500 555-0167,Cell,kelli2@adventure-works.com,Home,Rotthäuser Weg 66,München,Hessen,80074,Germany
24796,,Kelli,W,Li,1 (11) 500 555-0114,Home,kelli3@adventure-works.com,Home,1281  boulevard Beau Marchais,Drancy,Seine Saint Denis,93700,France
23800,,Julian,A,Isla,658-555-0153,Cell,julian0@adventure-works.com,Home,1011 Yolanda Circle,N. Vancouver,British Columbia,V7L 4J4,Canada
17394,,Kelli,A,Liu,1 (11) 500 555-0163,Home,kelli4@adventure-works.com,Home,3421 Boyd Road,Melton,Victoria,3337,Australia
28065,,Abigail,T,White,215-555-0122,Cell,abigail53@adventure-works.com,Home,2506 Almaden Dr.,N. Vancouver,British Columbia,V7L 4J4,Canada
16163,,Abigail,,Harris,364-555-0127,Home,abigail54@adventure-works.com,Home,8620 Moss Hollow Court,Edmonds,Washington,98020,United States
27524,,Abigail,,Martin,896-555-0194,Home,abigail55@adventure-works.com,Home,370 Pine Creek Way,Grossmont,California,91941,United States
19409,,Kelli,M,Yang,1 (11) 500 555-0116,Cell,kelli5@adventure-works.com,Home,Erlenweg 94,Hamburg,Hamburg,20354,Germany
11208,,Abigail,,Thompson,792-555-0194,Cell,abigail56@adventure-works.com,Home,6738 Court Street,Metchosin,British Columbia,V9,Canada
20405,,Kelli,,Huang,871-555-0190,Cell,kelli6@adventure-works.com,Home,9570 Royal Links Ct,Bellingham,Washington,98225,United States
19864,,Kelli,T,Wu,1 (11) 500 555-0165,Cell,kelli7@adventure-works.com,Home,7763 Folson Drive,Liverpool,England,L4 4HB,United Kingdom
18868,,Kelli,A,Lin,1 (11) 500 555-0171,Cell,kelli8@adventure-works.com,Home,4116 Rubiem Ct,Rockhampton,Queensland,4700,Australia
14689,,Abigail,,Garcia,1 (11) 500 555-0118,Cell,abigail57@adventure-works.com,Home,1398 Morengo Court,Warrington,England,WA1,United Kingdom
20617,,Abigail,,Martinez,925-555-0112,Cell,abigail58@adventure-works.com,Home,8020 Charlotte Ave.,Issaquah,Washington,98027,United States
23322,,Kelli,,Zhou,1 (11) 500 555-0129,Cell,kelli9@adventure-works.com,Home,Königsteiner Straße 241,Sulzbach Taunus,Saarland,66272,Germany
16830,,Abigail,R,Robinson,171-555-0162,Home,abigail59@adventure-works.com,Home,2934 Village Pl.,Port Hammond,British Columbia,V6B 3P7,Canada
14125,,Kelli,,Ye,1 (11) 500 555-0191,Home,kelli10@adventure-works.com,Home,7813 Worth Ct.,West Sussex,England,RH15 9UD,United Kingdom
11961,,Abigail,,Clark,751-555-0176,Home,abigail60@adventure-works.com,Home,2466 Kentucky Dr.,Everett,Washington,98201,United States
25486,,Abigail,,Rodriguez,771-555-0162,Home,abigail61@adventure-works.com,Home,7633 Stonehedge Dr.,Lakewood,California,90712,United States
22781,,Abigail,J,Lewis,455-555-0152,Cell,abigail62@adventure-works.com,Home,7419 San Ramon Road,Los Angeles,California,90012,United States
26717,,Kelli,,Zhao,1 (11) 500 555-0167,Cell,kelli11@adventure-works.com,Home,1413 Withers Drive,Newcastle upon Tyne,England,NT20,United Kingdom
21307,,Petr,,Lazecky,726-555-0126,Home,petr0@adventure-works.com,Home,5497 St. Andrews Way,Vancouver,British Columbia,V7L 4J4,Canada
23471,,Kelli,L,Lu,1 (11) 500 555-0129,Cell,kelli12@adventure-works.com,Home,Curieweg 99,Essen,Hamburg,45001,Germany
14603,,Kelli,L,Xu,1 (11) 500 555-0149,Home,kelli13@adventure-works.com,Home,Curieweg 4666,Salzgitter,Hessen,38231,Germany
18931,,Abigail,,Walker,918-555-0180,Cell,abigail63@adventure-works.com,Home,8193 Pine Creek Way,Salem,Oregon,97301,United States
11271,,Kelli,R,Sun,1 (11) 500 555-0123,Cell,kelli14@adventure-works.com,Home,Haberstr 46,Salzgitter,Hessen,38231,Germany
15599,,Kelli,C,Zhu,1 (11) 500 555-0188,Home,kelli15@adventure-works.com,Home,52  rue Mazagran,Paris,Seine (Paris),75017,France
21848,,Jessica,C,Smith,131-555-0197,Home,jessica47@adventure-works.com,Home,9475 Old Oak Drive,Santa Monica,California,90401,United States
19927,,Kelli,,Gao,1 (11) 500 555-0194,Home,kelli16@adventure-works.com,Home,1619 Mills Dr.,Oxford,England,OX14 4SE,United Kingdom
26176,,Jessica,,Johnson,156-555-0112,Home,jessica48@adventure-works.com,Home,8060 Roslyn Drive,Olympia,Washington,98501,United States
23259,,Jake,,Zukowski,139-555-0143,Home,jake22@adventure-works.com,Home,5888 Salem St.,Cliffside,British Columbia,V8Y 1L1,Canada
27587,,Kelli,E,Ma,909-555-0180,Cell,kelli17@adventure-works.com,Home,1568 Skyline Dr.,Berkeley,California,94704,United States
24255,,Jessica,A,Williams,1 (11) 500 555-0116,Cell,jessica49@adventure-works.com,Home,Unter Linden 987,Hamburg,Hamburg,20354,Germany
13584,,Kelli,C,Liang,1 (11) 500 555-0156,Home,kelli18@adventure-works.com,Home,Heideweg 2459,Kiel,Saarland,24044,Germany
28191,,Jessica,G,Jones,1 (11) 500 555-0131,Cell,jessica50@adventure-works.com,Home,Wolfgangstraße 62,Solingen,Nordrhein-Westfalen,42651,Germany
16916,,Kelli,A,He,1 (11) 500 555-0123,Cell,kelli19@adventure-works.com,Home,9201 Lexington Rd.,Bendigo,Victoria,3550,Australia
25964,,Jessica,L,Brown,895-555-0138,Home,jessica51@adventure-works.com,Home,8874 Dallis Drive,El Cajon,California,92020,United States
11898,,Jessica,,Davis,186-555-0118,Home,jessica52@adventure-works.com,Home,624 Peabody Road,Downey,California,90241,United States
16226,,Kelli,M,Hu,1 (11) 500 555-0137,Cell,kelli20@adventure-works.com,Home,Königsteiner Straße 990,Berlin,Saarland,12311,Germany
18304,,Kelli,R,Cai,1 (11) 500 555-0145,Cell,kelli21@adventure-works.com,Home,1216  place de la Concorde,Orleans,Loiret,45000,France
20554,,Jessica,,Miller,995-555-0180,Home,jessica53@adventure-works.com,Home,6992 Tara St.,San Diego,California,92102,United States
17222,,Jessica,,Wilson,702-555-0180,Home,jessica54@adventure-works.com,Home,1652 Willcrest Circle,Edmonds,Washington,98020,United States
12894,,Kelli,M,Zeng,1 (11) 500 555-0161,Cell,kelli22@adventure-works.com,Home,8380 Toyon Dr.,Billericay,England,CM11,United Kingdom
22632,,Kelli,J,She,1 (11) 500 555-0146,Cell,kelli23@adventure-works.com,Home,9323 Cowell Road,Goulburn,New South Wales,2580,Australia
18241,,Jessica,J,Moore,894-555-0174,Cell,jessica55@adventure-works.com,Home,8274 Springvale Court,Metchosin,British Columbia,V9,Canada
17700,,Kelli,,Deng,1 (11) 500 555-0167,Cell,kelli24@adventure-works.com,Home,6836 Somerset Pl.,Gloucestershire,England,GL7 1RY,United Kingdom
13372,,Jessica,,Taylor,144-555-0123,Cell,jessica56@adventure-works.com,Home,5843 Mountaire Pkwy.,Lebanon,Oregon,97355,United States
13913,,Jessica,,Anderson,619-555-0187,Home,jessica57@adventure-works.com,Home,2720 Blue Ridge,Lakewood,California,90712,United States
19621,,Warren,A,Gao,523-555-0163,Cell,warren29@adventure-works.com,Home,8193 North 126th St,Bremerton,Washington,98312,United States
28818,,Kelli,,Shen,1 (11) 500 555-0118,Home,kelli25@adventure-works.com,Home,5862 Crivello Ave.,Melton,Victoria,3337,Australia
26654,,Jessica,,Thomas,749-555-0195,Home,jessica58@adventure-works.com,Home,544 Magda Way,Newton,British Columbia,V2L3W8,Canada
26113,,Jessica,M,Jackson,520-555-0187,Home,jessica59@adventure-works.com,Home,330 Jamie Way,Novato,California,94947,United States
23949,,Jessica,,White,522-555-0124,Home,jessica60@adventure-works.com,Home,3095 Wildewood Dr.,San Carlos,California,94070,United States
24490,,Kelli,J,Xie,1 (11) 500 555-0149,Home,kelli26@adventure-works.com,Home,9870 Santa Maria Ct.,Sunbury,Victoria,3429,Australia
22326,,Jessica,P,Harris,558-555-0181,Cell,jessica61@adventure-works.com,Home,3136 Mcnutt Ave.,Woodland Hills,California,91364,United States
21785,,Kelli,G,Tang,1 (11) 500 555-0120,Cell,kelli27@adventure-works.com,Home,24  rue Saint Denis,Metz,Moselle,57000,France
17457,,Jessica,S,Martin,1 (11) 500 555-0149,Cell,jessica62@adventure-works.com,Home,Winter der Böck 50,Darmstadt,Hessen,64283,Germany
15293,,Kelli,T,Xu,467-555-0163,Home,kelli28@adventure-works.com,Home,1177 Oily Road,Burien,Washington,98168,United States
28277,,Jessica,,Thompson,331-555-0142,Cell,jessica63@adventure-works.com,Home,4418 Lisa Lee Lane,Walla Walla,Washington,99362,United States
17099,,Kelli,,Luo,1 (11) 500 555-0165,Cell,kelli29@adventure-works.com,Home,Räuscherweg 6875,Neunkirchen,Saarland,66578,Germany
12854,,Jessica,,Garcia,468-555-0120,Home,jessica64@adventure-works.com,Home,5659 Tehaschapi Way,Grossmont,California,91941,United States
15771,,Jessica,,Martinez,901-555-0112,Home,jessica65@adventure-works.com,Home,8863 San Miguel Rd.,Santa Cruz,California,95062,United States
20016,,Jessica,,Robinson,258-555-0137,Home,jessica66@adventure-works.com,Home,359 Shepberry Court,Bellflower,California,90706,United States
25566,,Jessica,L,Clark,994-555-0197,Home,jessica67@adventure-works.com,Home,3817 Green Hill Rd.,Novato,California,94947,United States
21367,,Kelli,,Kumar,1 (11) 500 555-0175,Home,kelli30@adventure-works.com,Home,76  rue Pierre-Demoulin,Chatou,Yveline,78400,France
22695,,Kelli,J,Lal,1 (11) 500 555-0134,Home,kelli31@adventure-works.com,Home,3450 Rio Grande Dr.,Milton Keynes,England,MK8 8DF,United Kingdom
15748,,Jessica,,Rodriguez,1 (11) 500 555-0140,Home,jessica68@adventure-works.com,Home,8222 Seabourne Ct.,Cheltenham,England,GL50,United Kingdom
24238,,Jessica,W,Lewis,569-555-0148,Cell,jessica69@adventure-works.com,Home,4591 Paso Del Rio Court,Woodland Hills,California,91364,United States
22887,,Jessica,,Lee,955-555-0190,Cell,jessica70@adventure-works.com,Home,6594 Bent Tree Lane,Beaverton,Oregon,97005,United States
22718,,Kelli,,Sharma,1 (11) 500 555-0120,Cell,kelli32@adventure-works.com,Home,6547 Lexington Road,North Sydney,New South Wales,2055,Australia
17145,,Jessica,N,Walker,409-555-0140,Cell,jessica71@adventure-works.com,Home,5872 Whiteaben Drive,Walla Walla,Washington,99362,United States
27155,,Kelli,,Shan,1 (11) 500 555-0138,Home,kelli33@adventure-works.com,Home,70344  rue Surcouf,Morangis,Essonne,91420,France
28483,,Jessica,,Hall,812-555-0126,Home,jessica72@adventure-works.com,Home,786 Rachele Road,Olympia,Washington,98501,United States
11503,,Warren,A,Ma,1 (11) 500 555-0165,Cell,warren30@adventure-works.com,Home,3910 Fawn Glen Circle,Melbourne,Victoria,3000,Australia
21536,,Kelli,,Jai,1 (11) 500 555-0147,Cell,kelli34@adventure-works.com,Home,5448 Nulty Drive,Oxon,England,OX16 8RS,United Kingdom
18450,,Taylor,,Smith,753-555-0165,Home,taylor47@adventure-works.com,Home,319 Dale Pl.,Oregon City,Oregon,97045,United States
27086,,Kelli,M,Pal,957-555-0193,Home,kelli35@adventure-works.com,Home,7450 Olivera Rd,Burlingame,California,94010,United States
16930,,Kelli,,Andersen,1 (11) 500 555-0131,Cell,kelli36@adventure-works.com,Home,1826 Village Road,Wokingham,England,RG41 1QW,United Kingdom
25758,,Kelli,A,Raje,1 (11) 500 555-0116,Cell,kelli37@adventure-works.com,Home,5964 Sepulveda Ct.,Darlinghurst,New South Wales,2010,Australia
22764,,Kelli,C,Chande,1 (11) 500 555-0161,Home,kelli38@adventure-works.com,Home,606 Chelsea Way,North Sydney,New South Wales,2055,Australia
13023,,Taylor,H,Johnson,1 (11) 500 555-0135,Home,taylor48@adventure-works.com,Home,Brunnenstr 64,Saarlouis,Saarland,66740,Germany
27009,,Taylor,,Williams,526-555-0132,Cell,taylor49@adventure-works.com,Home,5272 Mill Rd.,Bellflower,California,90706,United States
24092,,Kelli,,Chander,1 (11) 500 555-0135,Home,kelli39@adventure-works.com,Home,891 Peachwillow Lane,Woolston,England,WA1 4SY,United Kingdom
15625,,Taylor,A,Jones,936-555-0123,Cell,taylor50@adventure-works.com,Home,3350 Northridge Road,Torrance,California,90505,United States
28314,,Taylor,R,Brown,408-555-0155,Home,taylor51@adventure-works.com,Home,3390 Colfax Street,Concord,California,94519,United States
25443,,Kelli,,Rai,1 (11) 500 555-0116,Cell,kelli40@adventure-works.com,Home,Räuscherweg 675,München,Hessen,80074,Germany
11672,,Taylor,,Davis,194-555-0130,Cell,taylor52@adventure-works.com,Home,4377 Viking Dr.,Lemon Grove,California,91945,United States
25712,,Kelli,,Nath,1 (11) 500 555-0183,Home,kelli41@adventure-works.com,Home,390  avenue de Malakoff,Saint-Denis,Seine Saint Denis,93400,France
14228,,Taylor,M,Miller,1 (11) 500 555-0174,Home,taylor53@adventure-works.com,Home,4672 Cardinal,Hobart,Tasmania,7001,Australia
26794,,Kelli,V,Goel,539-555-0126,Home,kelli42@adventure-works.com,Home,143 Pecan Pl.,Colma,California,94014,United States
26963,,Taylor,,Wilson,106-555-0111,Home,taylor54@adventure-works.com,Home,5913 Mayette Avenue,Burlingame,California,94010,United States
15702,,Kelli,E,Becker,1 (11) 500 555-0114,Cell,kelli43@adventure-works.com,Home,6006 Hackamore Lane,Seaford,Victoria,3198,Australia
14374,,Taylor,A,Moore,161-555-0178,Cell,taylor55@adventure-works.com,Home,9117 Jacqueline Way,Newton,British Columbia,V2L3W8,Canada
25612,,Kelli,G,Raji,1 (11) 500 555-0117,Cell,kelli44@adventure-works.com,Home,6146 Holland Drive,Coffs Harbour,New South Wales,2450,Australia
15579,,Taylor,,Taylor,187-555-0152,Cell,taylor56@adventure-works.com,Home,613 Lakehurst Dr.,Langley,British Columbia,V3A 4R2,Canada
24407,,Taylor,A,Anderson,406-555-0162,Home,taylor57@adventure-works.com,Home,6727 Roux Court,Everett,Washington,98201,United States
25489,,Kelli,A,Anand,1 (11) 500 555-0161,Cell,kelli45@adventure-works.com,Home,773 Mt. Wilson Place,Newcastle,New South Wales,2300,Australia
